Mileage,Model,Levy,Prod. year,Manufacturer,Engine volume,Airbags,Color,Category,Fuel type,Gear box type,Leather interior,Price
159634,Lacetti,790.0,2009,DAEWOO,1.6,4,Silver,Sedan,Petrol,Automatic,True,5018
146216,H1,777.0,2014,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,30750
68000,Optima,900.0,2015,KIA,2.4,10,Grey,Sedan,Petrol,Tiptronic,False,15681
176869,Elantra,1047.0,2007,HYUNDAI,1.6,4,Silver,Sedan,Petrol,Automatic,True,12140
100000,Smart,1281.3365810451728,2005,MERCEDES-BENZ,1.5,5,White,Hatchback,Petrol,Automatic,False,3700
56000,CHR,850.5492087996912,2017,TOYOTA,2.0,0,Blue,Jeep,Petrol,Tiptronic,False,44533
154936,Panamera,530.0,2015,PORSCHE,3.0,12,White,Sedan,Hybrid,Automatic,True,392
122000,A 190,1281.3365810451728,2005,MERCEDES-BENZ,1.9,4,Green,Sedan,Petrol,Tiptronic,True,6272
66500,E 350,1055.0,2013,MERCEDES-BENZ,3.5,12,Carnelian red,Coupe,Petrol,Automatic,True,20698
102397,Camry,394.0,2014,TOYOTA,2.5,12,Black,Sedan,Hybrid,Automatic,True,784
53310,Camry,777.0,2014,TOYOTA,2.5,12,Black,Sedan,Petrol,Automatic,True,8154
170000,Santa FE,799.6990400903444,2010,HYUNDAI,2.4,10,Silver,Sedan,Petrol,Tiptronic,False,24462
160000,Altima,830.02,2006,NISSAN,2.5,6,Black,Sedan,Petrol,Automatic,False,8467
76800,Jetta სპორტ,697.0,2015,VOLKSWAGEN,1.8,8,Grey,Sedan,Petrol,Tiptronic,True,18189
68221,Corolla LE,697.0,2015,TOYOTA,1.8,6,White,Sedan,Petrol,Automatic,False,19444
65981,RX 350,1493.0,2016,LEXUS,3.5,12,Black,Jeep,Petrol,Automatic,True,47
0,428,765.0,2015,BMW,2.0,12,White,Sedan,Petrol,Automatic,True,7683
111285,XV,765.0,2015,SUBARU,2.0,0,Black,Sedan,Petrol,Automatic,True,706
115934,Elantra,583.0,2011,HYUNDAI,1.6,4,Black,Sedan,Petrol,Automatic,True,20005
132000,Lacetti,790.0,2009,CHEVROLET,1.6,4,Grey,Sedan,Petrol,Automatic,True,10381
235261,Sonata,891.0,2016,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,15681
130658,Elantra,531.0,2012,HYUNDAI,1.6,4,White,Sedan,Petrol,Automatic,True,11917
176080,X5,1172.0,2011,BMW,3.5,12,Black,Jeep,Petrol,Tiptronic,True,20071
154162,Korando,640.0,2013,SSANGYONG,2.0,4,Blue,Jeep,Diesel,Automatic,True,19416
49000,Prius,850.5492087996912,2014,TOYOTA,1.8,12,Silver,Hatchback,Hybrid,Automatic,True,20385
27477,Elantra,730.0,2016,HYUNDAI,1.6,4,Grey,Sedan,LPG,Automatic,True,20071
240250,Santa FE,707.0,2011,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,13962
112000,Aqua,503.0,2012,TOYOTA,1.5,4,Red,Hatchback,Petrol,Automatic,True,17844
122233,FIT,1236.0,2011,HONDA,1.3,0,Blue,Sedan,Hybrid,Variator,False,7527
179520,ML 350,919.0,2012,MERCEDES-BENZ,3.0,8,Blue,Jeep,Diesel,Automatic,True,43905
42202,Korando,639.0,2014,SSANGYONG,2.0,4,Grey,Jeep,Diesel,Automatic,True,20244
200968,Transit Connect ბენზინი,777.0,2014,FORD,2.5,4,White,Goods wagon,Petrol,Tiptronic,False,9408
156779,Cruze,586.0,2012,CHEVROLET,1.8,4,Black,Sedan,Petrol,Automatic,True,10958
278989,Sonata,831.0,2011,HYUNDAI,2.4,0,Blue,Jeep,Hybrid,Automatic,True,470
114000,Tucson,707.0,2011,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,21181
125000,Cr-v,803.8573975044563,2005,HONDA,2.4,6,Black,Jeep,Petrol,Manual,False,15994
233562,Prius,586.0,2012,TOYOTA,1.8,8,Silver,Hatchback,Hybrid,Automatic,False,14269
320554,Fusion,640.0,2013,FORD,2.0,0,White,Sedan,Hybrid,Automatic,True,3763
217000,Golf,752.195205479452,1999,VOLKSWAGEN,1.4,2,Blue,Hatchback,Petrol,Manual,False,3000
96893,H1,777.0,2014,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,31581
72000,Prius,850.5492087996912,2013,TOYOTA,1.8,12,White,Hatchback,Hybrid,Automatic,False,23207
230000,C 180,1281.3365810451728,1996,MERCEDES-BENZ,1.8,2,Red,Sedan,Petrol,Manual,False,6500
353606,Prius,645.0,2011,TOYOTA,1.8,12,Grey,Sedan,Hybrid,Automatic,True,470
109781,Escape,862.0,2011,FORD,2.5,12,White,Jeep,Hybrid,Automatic,True,470
81658,X5,1481.0,2017,BMW,3.0,12,White,Jeep,Petrol,Automatic,True,16935
112123,Volt,259.0,2014,CHEVROLET,1.4,12,Silver,Hatchback,Hybrid,Automatic,True,3136
64259,Tucson,640.0,2013,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,20636
208077,Sorento,751.0,2013,KIA,2.4,7,Silver,Jeep,Petrol,Automatic,False,25402
17600,Elantra limited,891.0,2016,HYUNDAI,2.0,6,Black,Sedan,Petrol,Tiptronic,True,21953
83000,Vitz,850.5492087996912,2007,TOYOTA,1.3,4,Silver,Sedan,Petrol,Automatic,False,10976
119379,E 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Silver,Sedan,Diesel,Automatic,True,16621
87000,Elantra,586.0,2012,HYUNDAI,1.8,8,Silver,Sedan,Petrol,Automatic,True,14740
167421,Camry S,850.5492087996912,2007,TOYOTA,2.4,6,Silver,Sedan,LPG,Automatic,False,17876
43651,GLA 250,1017.0,2017,MERCEDES-BENZ,2.0,0,Silver,Jeep,Petrol,Automatic,True,47
135000,X-Trail,830.02,2002,NISSAN,2.0,2,Golden,Jeep,Petrol,Automatic,False,11604
147000,Astra,1156.6493506493507,2001,OPEL,1.6,4,Silver,Hatchback,Petrol,Manual,False,10036
164800,FIT SPORT,649.0,2010,HONDA,1.5,8,Silver,Hatchback,Petrol,Automatic,False,10506
226000,Prius,761.0,2010,TOYOTA,1.8,8,Blue,Hatchback,Hybrid,Automatic,True,9346
210538,Sienna,1172.0,2011,TOYOTA,3.5,12,White,Sedan,Petrol,Automatic,True,7213
82658,Actyon,730.0,2016,SSANGYONG,1.6,4,Blue,Jeep,Diesel,Automatic,True,40092
103000,Captiva,723.7224975222992,2014,CHEVROLET,3.0,6,Silver,Jeep,Petrol,Automatic,True,25089
300000,325,1082.2991631799164,1995,BMW,2.5,9,Black,Sedan,Petrol,Manual,True,5331
178000,330,1082.2991631799164,2010,BMW,3.0,6,Black,Coupe,Petrol,Tiptronic,True,5645
79000,Cruze LT,650.0,2016,CHEVROLET,1.4,12,White,Sedan,Petrol,Tiptronic,False,14113
59000,Prius,850.5492087996912,2012,TOYOTA,1.8,12,Black,Hatchback,Hybrid,Variator,False,22266
107169,Volt,475.0,2012,CHEVROLET,1.4,8,Black,Sedan,Plug-in Hybrid,Automatic,True,9095
0,X6,1308.0,2012,BMW,4.4,12,White,Jeep,Petrol,Automatic,True,627
143597,Insight,447.0,2013,HONDA,1.3,0,Silver,Hatchback,Hybrid,Automatic,True,862
361603,RX 450,1055.0,2013,LEXUS,3.5,12,Black,Jeep,Hybrid,Automatic,True,941
50412,Captiva,1288.0,2007,CHEVROLET,2.0,4,White,Jeep,Diesel,Automatic,True,5331
272000,Civic,803.8573975044563,1995,HONDA,1.5,2,Red,Hatchback,Petrol,Manual,False,6272
152203,FIT,308.0,2015,HONDA,1.5,4,Silver,Hatchback,Hybrid,Automatic,True,9656
138766,ML 350,1058.0,2012,MERCEDES-BENZ,3.5,12,Silver,Jeep,Petrol,Automatic,True,392
0,Vectra B,1156.6493506493507,1996,OPEL,1.8,2,Blue,Sedan,CNG,Manual,False,4547
77205,E 350,1493.0,2016,MERCEDES-BENZ,3.5,12,Grey,Sedan,Diesel,Automatic,True,1568
1600,E 300,1017.0,2017,MERCEDES-BENZ,2.0,12,Black,Sedan,Petrol,Automatic,True,392
10000,Laguna,845.5833333333334,1996,RENAULT,1.6,2,Blue,Universal,Petrol,Manual,False,1700
99562,E 350,1053.0,2014,MERCEDES-BENZ,3.5,12,Black,Sedan,Petrol,Automatic,True,941
86146,March,419.0,2013,NISSAN,1.2,4,Black,Hatchback,Petrol,Automatic,True,5209
277000,Prius,761.0,2010,TOYOTA,1.8,10,White,Sedan,Hybrid,Automatic,False,14113
89000,Sonata,749.0,2014,HYUNDAI,2.4,0,White,Sedan,Petrol,Tiptronic,True,12544
123345,Camry,862.0,2011,TOYOTA,2.5,12,Grey,Sedan,Hybrid,Tiptronic,False,12231
0,Highlander,1058.0,2012,TOYOTA,3.5,12,Grey,Jeep,Hybrid,Automatic,True,549
177000,Ipsum S,850.5492087996912,2004,TOYOTA,2.4,4,Silver,Minivan,LPG,Automatic,False,14113
208130,Santa FE,836.0,2010,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,20789
70562,TLX,1273.0,2015,ACURA,3.5,12,White,Sedan,Petrol,Automatic,True,10349
101000,Cooper S Cabrio R56,646.3461538461538,2010,MINI,1.6,8,White,Coupe,Petrol,Manual,False,14113
240000,Cr-v,803.8573975044563,1996,HONDA,2.0,4,Carnelian red,Jeep,CNG,Automatic,False,5175
93650,Elantra,585.0,2013,HYUNDAI,1.8,12,Blue,Hatchback,Petrol,Automatic,True,1254
126715,Fiesta,528.0,2014,FORD,1.6,12,White,Sedan,Petrol,Automatic,True,549
220000,Camry,850.5492087996912,2013,TOYOTA,2.5,10,White,Sedan,Hybrid,Variator,False,18503
271701,ML 350,919.0,2012,MERCEDES-BENZ,3.0,12,White,Jeep,Diesel,Automatic,True,26657
152000,Camry,850.5492087996912,2013,TOYOTA,2.5,8,Black,Sedan,Petrol,Tiptronic,True,20500
140000,Compass,986.0,2010,JEEP,2.4,4,Green,Jeep,Petrol,Automatic,True,19281
208267,LS 460,1356.0,2014,LEXUS,4.6,12,Silver,Sedan,Petrol,Automatic,True,627
160000,Prius,586.0,2012,TOYOTA,1.8,16,Grey,Hatchback,Hybrid,Variator,False,18503
82654,Mx-5,765.0,2015,MAZDA,2.0,12,Grey,Sedan,Petrol,Automatic,True,3136
131957,H1,777.0,2014,HYUNDAI,2.5,4,White,Minivan,Diesel,Automatic,True,32412
135378,Elantra,629.0,2015,HYUNDAI,1.6,4,White,Sedan,Petrol,Automatic,True,16621
228000,Crafter,752.195205479452,2007,VOLKSWAGEN,2.5,2,White,Goods wagon,Diesel,Manual,False,22577
36000,Actyon,730.0,2016,SSANGYONG,1.6,4,Blue,Jeep,Petrol,Automatic,True,42692
75000,Prius plugin,850.5492087996912,2012,TOYOTA,1.8,10,Silver,Hatchback,Plug-in Hybrid,Automatic,False,25716
38918,A 140,1017.0,2017,MERCEDES-BENZ,2.0,12,White,Jeep,Petrol,Automatic,True,392
0,114,481.0,2017,BMW,2.0,12,Black,Sedan,Hybrid,Automatic,True,3450
108456,RAV 4,1024.0,2010,TOYOTA,2.5,12,Silver,Jeep,Petrol,Automatic,True,7213
312690,Sonata,639.0,2014,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,11604
17254,Elantra,1079.0,2018,HYUNDAI,2.0,12,Grey,Sedan,Petrol,Automatic,True,282
63195,Elantra,1079.0,2018,HYUNDAI,2.0,12,Black,Sedan,Petrol,Automatic,True,2979
53772,Cadenza,1103.0,2015,KIA,3.0,4,Silver,Sedan,Petrol,Automatic,True,15681
72000,Fiesta,557.0,2013,FORD,1.7,0,Black,Hatchback,Petrol,Automatic,True,12544
90000,Camry,779.0,2013,TOYOTA,2.5,12,Grey,Sedan,Petrol,Tiptronic,True,18189
230000,E 320,1281.3365810451728,1998,MERCEDES-BENZ,3.2,6,Black,Sedan,CNG,Automatic,True,9408
203200,Sonata 2.0t,799.6990400903444,2012,HYUNDAI,2.0,8,Black,Sedan,Petrol,Tiptronic,True,20385
2927,Civic,1077.0,2019,HONDA,2.0,4,Grey,Sedan,Petrol,Automatic,True,34635
143743,Orlando,640.0,2013,CHEVROLET,2.0,4,White,Jeep,Diesel,Automatic,True,17942
80699,Elantra,585.0,2013,HYUNDAI,1.8,0,Black,Sedan,Petrol,Automatic,False,12074
208000,Prius,761.0,2010,TOYOTA,1.8,8,Blue,Hatchback,Hybrid,Automatic,False,14269
120800,Jetta,752.195205479452,2012,VOLKSWAGEN,2.5,6,Silver,Sedan,Petrol,Tiptronic,True,19757
124184,Camry,779.0,2013,TOYOTA,2.5,12,Silver,Sedan,Hybrid,Automatic,True,392
127416,ML 350,1055.0,2013,MERCEDES-BENZ,3.5,12,White,Jeep,Petrol,Automatic,True,706
170000,FIT,803.8573975044563,2005,HONDA,1.5,6,Beige,Hatchback,Petrol,Variator,True,8781
112862,Fusion,481.0,2017,FORD,2.0,12,Blue,Sedan,Hybrid,Automatic,True,7056
92888,Actyon,730.0,2016,SSANGYONG,1.6,4,Black,Jeep,Diesel,Automatic,True,41578
60517,H1,1024.0,2010,HYUNDAI,2.5,4,Yellow,Minivan,Diesel,Automatic,True,10036
333804,Sonata,765.0,2015,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,10663
176682,Lacetti,761.0,2010,CHEVROLET,1.8,4,Black,Sedan,Petrol,Automatic,True,12256
169969,Colt,1057.6153846153845,2006,MITSUBISHI,1.5,2,Silver,Hatchback,Petrol,Automatic,False,8000
177080,Tucson,753.0,2012,HYUNDAI,2.4,0,Silver,Jeep,Petrol,Automatic,True,314
1000,Focus,825.4240766073872,2013,FORD,2.0,6,White,Sedan,Petrol,Tiptronic,True,11604
0,Challenger,1312.8813559322034,2010,DODGE,5.7,8,Black,Coupe,Petrol,Manual,False,14000
150415,Santa FE,891.0,2016,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,40076
180000,Prius C,843.0,2008,TOYOTA,1.5,8,Blue,Hatchback,Petrol,Variator,False,7840
0,Sonata,831.0,2011,HYUNDAI,2.4,0,Silver,Sedan,Hybrid,Automatic,True,157
147718,Cruze,473.0,2014,CHEVROLET,1.4,12,White,Sedan,Petrol,Automatic,True,17249
284500,E 280,1281.3365810451728,2008,MERCEDES-BENZ,2.8,12,Silver,Sedan,Diesel,Tiptronic,True,21639
121840,Elantra,810.0,2016,HYUNDAI,1.8,12,Blue,Sedan,Petrol,Automatic,True,7683
86660,Elantra,687.0,2010,HYUNDAI,1.6,4,Silver,Sedan,Petrol,Automatic,True,13178
238203,Tacoma,1190.0,2014,TOYOTA,4.0,12,Grey,Sedan,Petrol,Automatic,True,549
179381,Camry,394.0,2014,TOYOTA,2.5,12,Black,Sedan,Hybrid,Automatic,True,11133
47672,Prius,442.0,2017,TOYOTA,1.8,12,White,Sedan,Hybrid,Automatic,True,1882
214500,C 180,1281.3365810451728,2009,MERCEDES-BENZ,1.8,4,Black,Sedan,Petrol,Manual,False,10976
67190,Civic,697.0,2015,HONDA,1.8,4,White,Sedan,Petrol,Automatic,True,34572
59000,320,639.0,2014,BMW,2.0,12,Black,Sedan,Petrol,Tiptronic,True,23521
111111,Sonata,749.0,2014,HYUNDAI,2.4,6,White,Sedan,Petrol,Tiptronic,True,17249
307651,C 180,1281.3365810451728,2001,MERCEDES-BENZ,2.0,6,Blue,Sedan,Petrol,Manual,False,4200
73931,RAV 4,934.0,2015,TOYOTA,2.5,0,Silver,Jeep,Petrol,Automatic,True,28225
156518,Camry,781.0,2012,TOYOTA,2.5,12,White,Sedan,Hybrid,Automatic,True,3607
88600,Sonata S,799.6990400903444,2013,HYUNDAI,1.8,6,White,Sedan,Petrol,Automatic,False,18033
71338,Orlando,640.0,2013,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,10672
160000,GL 450,1281.3365810451728,2009,MERCEDES-BENZ,4.4,6,Black,Jeep,Petrol,Automatic,True,43905
142000,B 170,1281.3365810451728,2007,MERCEDES-BENZ,1.7,8,Silver,Sedan,Petrol,Tiptronic,False,9408
29420,Cerato,723.0,2016,KIA,1.6,4,Silver,Sedan,Diesel,Automatic,True,18660
298248,Prius,585.0,2013,TOYOTA,1.8,12,White,Sedan,Hybrid,Automatic,True,549
123984,Countryman,646.3461538461538,2011,MINI,1.6,8,Green,Hatchback,Petrol,Automatic,True,18817
118045,Altima,934.0,2015,NISSAN,2.5,12,Silver,Sedan,Petrol,Automatic,True,470
101000,Legacy,889.104938271605,2004,SUBARU,2.0,6,Silver,Sedan,Petrol,Tiptronic,False,6899
193013,Edge,1172.0,2011,FORD,3.5,12,White,Jeep,Petrol,Automatic,True,1960
200241,REXTON,707.0,2011,SSANGYONG,2.0,4,Black,Jeep,Diesel,Automatic,True,20005
297600,Prius,850.5492087996912,2007,TOYOTA,1.5,6,Sky blue,Hatchback,Hybrid,Automatic,True,11290
185302,Sonata,639.0,2014,HYUNDAI,2.0,4,White,Sedan,LPG,Automatic,True,13799
185570,Veloster,530.0,2013,HYUNDAI,1.6,12,Black,Sedan,Petrol,Automatic,True,2979
128202,E 350,1058.0,2012,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,4861
110000,PT Cruiser,1331.25,2003,CHRYSLER,2.0,4,Beige,Sedan,LPG,Tiptronic,True,7840
100000,Astra 1600,1156.6493506493507,1999,OPEL,1.6,3,Blue,Sedan,Petrol,Manual,False,6272
114142,H1,915.0,2014,HYUNDAI,3.0,4,Silver,Minivan,Diesel,Automatic,True,31581
56000,Transit,825.4240766073872,2016,FORD,2.2,4,White,Microbus,Diesel,Manual,False,42337
40963,Elantra,584.0,2014,HYUNDAI,1.8,12,Blue,Sedan,Petrol,Automatic,True,251
60000,FIT,1111.0,2012,HONDA,1.3,4,Black,Hatchback,Hybrid,Variator,False,8467
189530,E 350,1399.0,2010,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,12388
247651,Prius,585.0,2013,TOYOTA,1.8,12,Red,Hatchback,Hybrid,Automatic,True,627
61057,H1,1091.0,2016,HYUNDAI,2.5,4,Black,Universal,Diesel,Automatic,True,45734
179200,Sonata blue edition,799.6990400903444,2011,HYUNDAI,2.4,6,Grey,Sedan,Hybrid,Tiptronic,True,19757
54546,Sonata,639.0,2014,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,11299
74562,Forester,1249.0,2017,SUBARU,2.5,0,Grey,Jeep,Petrol,Automatic,True,862
49968,CLS 55 AMG,1292.0,2016,MERCEDES-BENZ,3.0,12,White,Sedan,Petrol,Automatic,True,1725
280000,E 220,1281.3365810451728,2003,MERCEDES-BENZ,2.2,5,Blue,Sedan,Diesel,Tiptronic,True,10976
80000,Equinox,831.0,2011,CHEVROLET,2.4,12,White,Jeep,Petrol,Automatic,True,1568
133682,Aqua,502.0,2013,TOYOTA,1.5,4,White,Hatchback,Petrol,Automatic,True,11177
188083,Santa FE,836.0,2010,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,23138
259000,Prius,850.5492087996912,2005,TOYOTA,1.5,2,White,Hatchback,Hybrid,Variator,False,10976
120640,Jetta,752.195205479452,2012,VOLKSWAGEN,2.5,6,Silver,Sedan,Petrol,Tiptronic,True,19757
132630,E 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Silver,Sedan,Diesel,Automatic,True,314
339710,Prius,308.0,2014,TOYOTA,1.8,12,White,Jeep,Hybrid,Automatic,True,14113
235000,Combo,1438.0,2003,OPEL,1.7,2,Blue,Goods wagon,Diesel,Manual,False,5959
83500,RAV 4,850.5492087996912,2012,TOYOTA,2.5,4,Carnelian red,Jeep,Petrol,Automatic,False,25089
50545,Elantra,585.0,2013,HYUNDAI,1.8,8,Grey,Sedan,Petrol,Tiptronic,False,16308
76198,Captiva,1282.0,2007,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,6429
81000,Focus,639.0,2014,FORD,2.0,0,Grey,Sedan,Petrol,Automatic,False,12544
229736,ES 350,1172.0,2011,LEXUS,3.5,12,Grey,Sedan,Petrol,Automatic,True,549
0,A6,932.0355029585799,2002,AUDI,2.7,0,Silver,Sedan,Petrol,Automatic,True,4800
174926,Escape,1024.0,2010,FORD,2.5,0,Grey,Jeep,Hybrid,Automatic,True,862
311949,RX 450,1399.0,2010,LEXUS,3.5,12,Silver,Jeep,Hybrid,Automatic,True,282
125581,Elantra,531.0,2012,HYUNDAI,1.6,4,Silver,Sedan,Petrol,Automatic,True,16599
19000,500,562.0,2015,FIAT,1.4,10,Grey,Coupe,Petrol,Manual,False,15367
299000,C 200,1281.3365810451728,2003,MERCEDES-BENZ,2.2,0,Silver,Sedan,Diesel,Tiptronic,False,11604
167300,RAV 4,850.5492087996912,2010,TOYOTA,2.0,8,Blue,Jeep,Petrol,Variator,True,23207
200000,Sprinter VAN,1281.3365810451728,2007,MERCEDES-BENZ,2.2,2,Silver,Minivan,Diesel,Manual,False,42651
117000,Ist,850.5492087996912,2002,TOYOTA,1.5,4,Red,Hatchback,Petrol,Automatic,False,8781
256000,Prius,850.5492087996912,2010,TOYOTA,1.8,1,White,Sedan,Hybrid,Automatic,False,40
162000,Prius,850.5492087996912,2010,TOYOTA,1.8,12,Grey,Sedan,Petrol,Automatic,False,18503
349288,Escape,289.0,2008,FORD,0.4,0,Blue,Jeep,Hybrid,Automatic,True,1333
110483,H1,777.0,2014,HYUNDAI,2.5,4,Yellow,Minivan,Diesel,Automatic,True,35736
35000,Aqua,501.0,2014,TOYOTA,1.5,4,Orange,Hatchback,Petrol,Automatic,True,25638
115000,CLK 430,1281.3365810451728,1999,MERCEDES-BENZ,4.3,4,Silver,Coupe,Petrol,Tiptronic,True,7213
0,Prius,850.5492087996912,2010,TOYOTA,1.8,8,Grey,Hatchback,Petrol,Automatic,False,15681
0,Astra,1156.6493506493507,1997,OPEL,1.6,2,White,Goods wagon,CNG,Manual,False,5331
113824,Grandeur,753.0,2012,HYUNDAI,2.4,4,Black,Sedan,Petrol,Automatic,True,11917
259066,IS 350,1172.0,2011,LEXUS,3.5,12,Silver,Sedan,Petrol,Automatic,True,8154
156000,Vectra,1156.6493506493507,2004,OPEL,2.2,2,Blue,Goods wagon,Diesel,Automatic,False,7527
111232,Elantra,528.0,2014,HYUNDAI,1.6,4,White,Sedan,Diesel,Automatic,True,18826
224267,CT 200h,645.0,2011,LEXUS,1.8,0,Silver,Hatchback,Hybrid,Automatic,True,3293
70400,Cruze,738.0,2017,CHEVROLET,1.4,0,Black,Sedan,Petrol,Automatic,True,24462
146184,Prius,645.0,2011,TOYOTA,1.8,12,White,Jeep,Hybrid,Automatic,True,392
145000,Teana,830.02,2003,NISSAN,2.3,4,Blue,Sedan,Petrol,Automatic,False,7840
14900,Prius,645.0,2011,TOYOTA,1.8,10,Silver,Hatchback,Hybrid,Automatic,False,15053
58190,Civic EX,697.0,2015,HONDA,1.8,6,Black,Coupe,Petrol,Automatic,False,17562
29000,Civic,697.0,2015,HONDA,1.8,4,Black,Sedan,Petrol,Automatic,True,40889
56150,Santa FE,1277.0,2018,HYUNDAI,2.4,12,Blue,Sedan,Petrol,Automatic,True,11133
220846,Jetta,781.0,2012,VOLKSWAGEN,2.5,12,Black,Sedan,Petrol,Automatic,True,392
48000,Fuga,584.0,2014,NISSAN,1.8,4,Grey,Sedan,Petrol,Automatic,False,17000
29864,Elantra,730.0,2016,HYUNDAI,1.6,4,Silver,Sedan,LPG,Automatic,True,18503
67233,Captiva,1090.0,2008,CHEVROLET,2.0,4,Black,Jeep,Diesel,Automatic,True,7683
130478,Camry,394.0,2014,TOYOTA,2.5,12,White,Sedan,Hybrid,Automatic,True,862
149445,Equinox,751.0,2013,CHEVROLET,2.4,12,White,Jeep,Petrol,Automatic,True,188
140000,Viano,1281.3365810451728,2007,MERCEDES-BENZ,2.2,2,Blue,Minivan,Diesel,Automatic,False,120
154000,Fusion,862.0,2011,FORD,2.5,10,White,Sedan,Hybrid,Automatic,True,15053
82817,MKZ,652.0,2013,LINCOLN,2.0,12,White,Sedan,Hybrid,Variator,True,37633
107000,528,1018.0,2011,BMW,3.0,10,Blue,Sedan,Petrol,Tiptronic,True,18817
89423,Tucson,765.0,2015,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,39559
117856,Tucson,639.0,2014,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,35046
72366,Santa FE,707.0,2011,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,13172
120000,FIT,803.8573975044563,2013,HONDA,1.5,4,Grey,Hatchback,Petrol,Variator,False,11290
201974,Cruze,473.0,2014,CHEVROLET,1.4,12,White,Sedan,Petrol,Automatic,True,627
174000,Santa FE,836.0,2010,HYUNDAI,2.0,4,Silver,Jeep,Diesel,Automatic,True,21953
121800,Malibu,639.0,2014,CHEVROLET,2.0,4,White,Sedan,Petrol,Automatic,True,26613
16125,Civic,831.0,2018,HONDA,1.5,4,Black,Coupe,Petrol,Automatic,True,34889
308501,Elantra,645.0,2011,HYUNDAI,1.8,12,Blue,Jeep,Petrol,Automatic,True,2195
82000,Cruze strocna,473.0,2014,CHEVROLET,1.4,6,Carnelian red,Sedan,Petrol,Automatic,False,14113
45680,Cruze,584.0,2014,CHEVROLET,1.8,4,Brown,Jeep,Petrol,Automatic,True,5331
0,Prius,585.0,2013,TOYOTA,1.8,12,Silver,Hatchback,Hybrid,Automatic,True,627
53440,Countryman S,646.3461538461538,2014,MINI,1.6,12,Blue,Hatchback,Petrol,Tiptronic,True,43278
200000,Ipsum,850.5492087996912,2002,TOYOTA,2.4,4,White,Minivan,Petrol,Automatic,False,9408
115200,Veloster,799.6990400903444,2011,HYUNDAI,1.6,12,Orange,Hatchback,Petrol,Tiptronic,False,15681
38254,Lacetti,790.0,2009,CHEVROLET,1.6,4,Grey,Sedan,Diesel,Automatic,True,8947
139000,Tiida AXIS,830.02,2006,NISSAN,1.5,6,Black,Hatchback,Petrol,Variator,True,8467
174000,Prius,761.0,2010,TOYOTA,1.8,10,White,Sedan,Petrol,Automatic,False,16621
56000,Elantra,799.6990400903444,2015,HYUNDAI,1.8,10,Blue,Sedan,Petrol,Tiptronic,False,18817
110098,Forester,639.0,2014,SUBARU,2.0,0,White,Jeep,Petrol,Automatic,True,314
200000,Legacy,889.104938271605,2000,SUBARU,2.0,2,Black,Sedan,CNG,Automatic,False,3450
116000,Prius,645.0,2011,TOYOTA,1.8,12,Grey,Hatchback,Hybrid,Variator,False,12858
44477,GLA 250,1017.0,2017,MERCEDES-BENZ,2.0,0,Blue,Jeep,Petrol,Automatic,True,2509
100963,Elantra,687.0,2010,HYUNDAI,1.6,4,Silver,Sedan,Petrol,Automatic,True,10406
52000,Cruze,473.0,2014,CHEVROLET,1.4,8,White,Sedan,Petrol,Automatic,False,9095
259000,CLK 200,1281.3365810451728,2001,MERCEDES-BENZ,2.0,4,Silver,Coupe,Petrol,Tiptronic,True,7840
112405,FIT,447.0,2013,HONDA,1.3,4,Black,Universal,Hybrid,Automatic,True,9593
189530,E 350,1399.0,2010,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,12388
130678,Sonata,1202.0,2017,HYUNDAI,2.4,12,White,Sedan,Petrol,Automatic,True,94
192000,Prius C,850.5492087996912,2012,TOYOTA,1.5,4,White,Hatchback,Petrol,Automatic,False,17562
125000,Aqua,1268.0,2012,TOYOTA,1.5,2,Silver,Hatchback,Hybrid,Automatic,False,9722
192683,CT 200h,586.0,2012,LEXUS,1.8,0,White,Hatchback,Hybrid,Automatic,True,627
145000,FIT,803.8573975044563,2005,HONDA,1.3,4,White,Hatchback,Petrol,Automatic,False,30
